id,schedule_id,title_type,title_id,group_id,accumulated_group,display_type,icon_id,starting_flag,action_type1,action_id1,count_type1,condition_count1,action_type2,action_id2,count_type2,condition_count2,action_type3,action_id3,count_type3,condition_count3,required_quests,required_act_type,required_act_id,required_cond_cnt,random_id,cooldown,period_reset_type,possible_period_count,possible_clear_count,reward_deal_id
1061500,10028,1,4004,0,1061500,5,1,1,33,152000,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,357
1061600,10029,1,4004,0,1061600,5,1,1,33,152000,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,358
1061700,10030,1,4004,0,1061700,5,1,1,33,152000,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,359
1061800,10031,1,4004,0,1061800,5,1,1,33,152000,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,360
1061900,10011,1,4004,0,1061000,5,1,1,42,406002,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,317
1062000,10011,1,4004,0,1061000,5,1,1,42,406002,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,317
1062100,10011,1,4004,0,1061000,5,1,1,42,406002,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,317
1062200,10011,1,4004,0,1061000,5,1,1,42,406002,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,317
1062300,10012,1,4004,0,1061100,5,1,1,42,406003,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,317
1062400,10012,1,4004,0,1061100,5,1,1,42,406003,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,317
1062500,10012,1,4004,0,1061100,5,1,1,42,406003,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,317
1062600,10012,1,4004,0,1061100,5,1,1,42,406003,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,317
1064000,10040,1,4004,0,1064000,5,1,1,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1064100,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1064200,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1064300,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1064400,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1064500,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1064600,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1064700,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1064800,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1064900,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1065000,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1065100,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1065200,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1065300,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1065400,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1065500,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1065600,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1065700,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1065800,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1065900,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1066000,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1066100,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1066200,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1066300,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1066400,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1066500,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1066600,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1066700,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1066800,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1066900,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1067000,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1067100,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1067200,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1067300,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1067400,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1067500,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1067600,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1067700,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1067800,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1067900,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1068000,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1068100,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1068200,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1068300,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1068400,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1068500,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1068600,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1068700,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1068800,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1068900,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1069000,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1069100,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1069200,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1069300,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1069400,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1069500,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1069600,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1069700,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1069800,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1069900,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1070000,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1070100,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1070200,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1070300,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1070400,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1070500,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1070600,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1070700,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1070800,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1070900,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1071000,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1071100,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1071200,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1071300,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1071400,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1071500,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1071600,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1071700,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1071800,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1071900,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1072000,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1072100,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1072200,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1072300,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1072400,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1072500,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1072600,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1072700,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1072800,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1072900,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1073000,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1073100,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1073200,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1073300,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1073400,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1073500,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1073600,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1073700,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1073800,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1073900,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1074000,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1074100,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1074200,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1074300,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1074400,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1074500,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1074600,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1074700,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1074800,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1074900,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1075000,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1075100,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1075200,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1075300,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1075400,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1075500,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1075600,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1075700,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1075800,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1075900,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1076000,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1076100,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1076200,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1076300,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1076400,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1076500,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1076600,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1076700,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1076800,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1076900,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1077000,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1077100,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1077200,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1077300,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1077400,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1077500,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1077600,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1077700,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1077800,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1077900,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1078000,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1078100,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1078200,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1078300,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1078400,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1078500,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1078600,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1078700,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1078800,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1078900,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1079000,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1079100,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1079200,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1079300,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1079400,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1079500,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1079600,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1079700,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1079800,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1079900,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1080000,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1080100,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1080200,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1080300,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1080400,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1080500,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1080600,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1080700,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1080800,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1080900,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1081000,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1081100,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1081200,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1081300,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1081400,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1081500,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1081600,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1081700,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1081800,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1081900,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1082000,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1082100,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1082200,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1082300,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
1082400,10040,1,4004,0,1064000,5,1,0,33,5000330,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361
