area_code,monster_id_1,monster_weight_1,monster_id_2,monster_weight_2,monster_id_3,monster_weight_3,monster_id_4,monster_weight_4,monster_id_5,monster_weight_5,monster_id_6,monster_weight_6,monster_id_7,monster_weight_7,monster_id_8,monster_weight_8,monster_id_9,monster_weight_9,monster_id_10,monster_weight_10
325058,187000,2500,137000,2500,159000,1875,151010,1250,638000,1250,529000,625,0,0,0,0,0,0,0,0
325252,174000,2353,502000,2353,152000,1765,159010,1765,640000,1176,529000,588,0,0,0,0,0,0,0,0
325261,182000,2105,519000,2105,152000,1579,644000,1579,642000,1053,151010,1053,529000,526,0,0,0,0,0,0
325279,174000,2105,595000,2105,159000,1579,152000,1579,296000,1053,127010,1053,529000,526,0,0,0,0,0,0
325287,557000,2353,502000,2353,159000,1765,636000,1765,638000,1176,529000,588,0,0,0,0,0,0,0,0
331015,629000,2353,595000,2353,152000,1765,616000,1765,147010,1176,585000,588,0,0,0,0,0,0,0,0
331023,174000,2105,557000,2105,578000,1579,304000,1579,601000,1053,481000,1053,597040,526,0,0,0,0,0,0
331031,174010,2353,595000,2353,152000,1765,577000,1765,730000,1176,377030,588,0,0,0,0,0,0,0,0
331040,174000,2105,232000,2105,123000,1579,577000,1579,142010,1053,194000,1053,597040,526,0,0,0,0,0,0
332020,187000,2105,631000,2105,159000,1579,125000,1579,568000,1053,121010,1053,597040,526,0,0,0,0,0,0
332038,182000,2105,595000,2105,159000,1579,577000,1579,147010,1053,341000,1053,597040,526,0,0,0,0,0,0
332046,174000,2353,120000,2353,152000,1765,413000,1765,642000,1176,263000,588,0,0,0,0,0,0,0,0
332054,174010,2105,184000,2105,159000,1579,171000,1579,270000,1053,642000,1053,597040,526,0,0,0,0,0,0
332071,629000,2105,519000,2105,152000,1579,644000,1579,296000,1053,104010,1053,597040,526,0,0,0,0,0,0
332089,593000,2105,255000,2105,159000,1579,304000,1579,121010,1053,147010,1053,597040,526,0,0,0,0,0,0
332097,182000,2105,277000,2105,159000,1579,616000,1579,147010,1053,638000,1053,597040,526,0,0,0,0,0,0
332101,182000,2105,184000,2105,152000,1579,618000,1579,563000,1053,151010,1053,597040,526,0,0,0,0,0,0
332119,174000,2105,120000,2105,159000,1579,172000,1579,206000,1053,151010,1053,597040,526,0,0,0,0,0,0
332127,174010,2667,595000,2667,159000,2000,642000,1333,597040,667,377030,667,0,0,0,0,0,0,0,0
332135,629000,2105,557000,2105,304000,1579,172000,1579,175000,1053,270000,1053,597040,526,0,0,0,0,0,0
332143,573000,2353,184000,2353,159000,1765,644000,1765,638000,1176,597040,588,0,0,0,0,0,0,0,0
332151,573000,2105,595000,2105,159000,1579,644000,1579,563000,1053,526000,1053,597040,526,0,0,0,0,0,0
332160,174000,2500,519000,2500,159000,1875,640000,1250,735000,1250,597040,625,0,0,0,0,0,0,0,0
333468,629000,2353,595000,2353,159000,1765,616000,1765,307000,1176,639000,588,0,0,0,0,0,0,0,0
334235,557000,2353,232000,2353,501000,1765,172000,1765,546000,1176,639000,588,0,0,0,0,0,0,0,0
334456,182000,2105,255000,2105,152000,1579,644000,1579,563000,1053,510000,1053,597040,526,0,0,0,0,0,0
334618,182000,2105,202000,2105,159000,1579,172000,1579,270000,1053,127010,1053,597040,526,0,0,0,0,0,0
335860,182000,2105,519000,2105,152000,1579,506000,1579,151010,1053,642000,1053,597040,526,0,0,0,0,0,0
336068,629000,2105,277000,2105,159000,1579,172000,1579,151010,1053,510000,1053,597040,526,0,0,0,0,0,0
336220,629000,2353,595000,2353,159000,1765,353000,1765,601000,1176,597040,588,0,0,0,0,0,0,0,0
336238,557000,2105,184000,2105,304000,1579,172000,1579,341000,1053,526000,1053,597040,526,0,0,0,0,0,0
336432,629000,2105,255000,2105,152000,1579,125000,1579,525000,1053,151010,1053,597040,526,0,0,0,0,0,0
336637,629000,2105,502000,2105,152000,1579,644000,1579,638000,1053,510000,1053,597040,526,0,0,0,0,0,0
336661,182000,2353,595000,2353,152000,1765,172000,1765,638000,1176,597040,588,0,0,0,0,0,0,0,0
336815,629000,2857,277000,2857,152000,2143,307000,1429,377030,714,0,0,0,0,0,0,0,0,0,0
341011,174010,2105,595000,2105,152000,1579,125000,1579,147010,1053,568000,1053,454000,526,0,0,0,0,0,0
341029,632000,2105,184000,2105,172000,1579,507000,1579,509000,1053,127010,1053,454000,526,0,0,0,0,0,0
341037,174010,2105,184000,2105,159000,1579,505000,1579,642000,1053,607000,1053,454000,526,0,0,0,0,0,0
341045,174000,2105,595000,2105,152000,1579,644000,1579,563000,1053,568000,1053,454000,526,0,0,0,0,0,0
341053,632000,2105,519000,2105,172000,1579,644000,1579,730000,1053,563000,1053,454000,526,0,0,0,0,0,0
341061,593000,2105,255000,2105,159000,1579,501000,1579,307000,1053,511000,1053,454000,526,0,0,0,0,0,0
341070,182000,2105,277000,2105,172000,1579,304000,1579,563000,1053,509000,1053,454000,526,0,0,0,0,0,0
341088,174010,2105,184000,2105,152000,1579,409000,1579,601000,1053,175000,1053,454000,526,0,0,0,0,0,0
342025,557000,2105,595000,2105,172000,1579,562000,1579,121010,1053,341000,1053,454000,526,0,0,0,0,0,0
342033,174000,2353,502000,2353,172000,1765,171000,1765,481000,1176,597000,588,0,0,0,0,0,0,0,0
342041,174010,2105,232000,2105,152000,1579,105000,1579,565000,1053,642000,1053,454000,526,0,0,0,0,0,0
342050,174000,2105,120000,2105,172000,1579,562000,1579,564000,1053,766000,1053,454000,526,0,0,0,0,0,0
342076,174010,2105,202000,2105,172000,1579,413000,1579,147010,1053,735000,1053,454000,526,0,0,0,0,0,0
342084,632000,2353,232000,2353,152000,1765,644000,1765,565000,1176,263000,588,0,0,0,0,0,0,0,0
342092,632000,2105,184000,2105,159000,1579,577000,1579,638000,1053,509000,1053,454000,526,0,0,0,0,0,0
342106,182000,2105,519000,2105,152000,1579,318000,1579,509000,1053,151010,1053,454000,526,0,0,0,0,0,0
342114,174010,2105,595000,2105,172000,1579,304000,1579,341000,1053,142010,1053,454000,526,0,0,0,0,0,0
342122,174010,2105,277000,2105,562000,1579,577000,1579,341000,1053,642000,1053,454000,526,0,0,0,0,0,0
342131,174010,2105,502000,2105,152000,1579,561000,1579,151010,1053,121010,1053,454000,526,0,0,0,0,0,0
342149,632000,2105,184000,2105,172000,1579,318000,1579,147010,1053,601000,1053,454000,526,0,0,0,0,0,0
342157,174010,2000,255000,2000,152000,1500,562000,1500,318000,1500,341000,1000,454000,500,0,0,0,0,0,0
343021,632000,2105,519000,2105,152000,1579,506000,1579,546000,1053,509000,1053,454000,526,0,0,0,0,0,0
343048,174010,2222,277000,2222,172000,1667,642000,1111,640000,1111,104010,1111,454000,556,0,0,0,0,0,0
343072,632000,2105,502000,2105,172000,1579,644000,1579,307000,1053,601000,1053,454000,526,0,0,0,0,0,0
343099,174000,2105,232000,2105,159000,1579,644000,1579,565000,1053,642000,1053,454000,526,0,0,0,0,0,0
343684,197000,2105,202000,2105,152000,1579,186010,1579,151010,1053,205010,1053,454000,526,0,0,0,0,0,0
343692,632000,2424,519000,2424,152000,1818,730000,1212,151010,1212,454000,606,208000,303,0,0,0,0,0,0
344311,182000,2105,120000,2105,152000,1579,215000,1579,642000,1053,511000,1053,454000,526,0,0,0,0,0,0
344621,632000,2105,202000,2105,152000,1579,618000,1579,638000,1053,509000,1053,454000,526,0,0,0,0,0,0
345458,632000,2500,519000,2500,152000,1875,151010,1250,563000,1250,529000,625,0,0,0,0,0,0,0,0
352012,557000,2105,573000,2105,152000,1579,577000,1579,642000,1053,568000,1053,453000,526,0,0,0,0,0,0
352021,174000,2105,184000,2105,159000,1579,304000,1579,640000,1053,307000,1053,453000,526,0,0,0,0,0,0
352039,103000,2353,502000,2353,152000,1765,577000,1765,565000,1176,774000,588,0,0,0,0,0,0,0,0
352047,593000,2105,595000,2105,159000,1579,304000,1579,147010,1053,151010,1053,453000,526,0,0,0,0,0,0
352063,174010,2105,103000,2105,172000,1579,561000,1579,509000,1053,142010,1053,453000,526,0,0,0,0,0,0
352071,182000,2105,277000,2105,172000,1579,644000,1579,642000,1053,121010,1053,453000,526,0,0,0,0,0,0
352080,174000,2500,595000,2500,505000,1875,147010,1250,341000,1250,597010,625,0,0,0,0,0,0,0,0
352101,174010,2500,255000,2500,152000,1875,735000,1250,601000,1250,453000,625,0,0,0,0,0,0,0,0
352110,557000,2353,519000,2353,152000,1765,618000,1765,638000,1176,597020,588,0,0,0,0,0,0,0,0
352128,182000,2105,277000,2105,172000,1579,507000,1579,563000,1053,194000,1053,453000,526,0,0,0,0,0,0
352136,151000,2105,187000,2105,152000,1579,415000,1579,307000,1053,526000,1053,453000,526,0,0,0,0,0,0
352152,118000,2105,519000,2105,159000,1579,501000,1579,481000,1053,510000,1053,453000,526,0,0,0,0,0,0
352161,174010,2105,184000,2105,159000,1579,415000,1579,642000,1053,142010,1053,453000,526,0,0,0,0,0,0
353051,197000,2105,502000,2105,159000,1579,152000,1579,565000,1053,526000,1053,453000,526,0,0,0,0,0,0
353213,182000,2353,519000,2353,152000,1765,644000,1765,639000,588,509000,1176,0,0,0,0,0,0,0,0
353418,174010,2353,202000,2353,159000,1765,152000,1765,642000,1176,453000,588,0,0,0,0,0,0,0,0
353434,174000,2105,277000,2105,172000,1579,644000,1579,581000,1053,104010,1053,453000,526,0,0,0,0,0,0
353442,174010,2222,255000,2222,159000,1667,642000,1111,563000,1111,127010,1111,453000,556,0,0,0,0,0,0
355020,197000,2500,184000,2500,172000,1875,151010,1250,546000,1250,377020,625,0,0,0,0,0,0,0,0
362018,174000,2105,120000,2105,152000,1579,505000,1579,147010,1053,568000,1053,452000,526,0,0,0,0,0,0
362026,174010,2105,232000,2105,159000,1579,413000,1579,526000,1053,546000,1053,452000,526,0,0,0,0,0,0
362034,174000,2105,232000,2105,152000,1579,637000,1579,218000,1053,270000,1053,452000,526,0,0,0,0,0,0
362042,557000,2105,137000,2105,127000,1579,507000,1579,142010,1053,735000,1053,452000,526,0,0,0,0,0,0
362051,167000,2105,232000,2105,159000,1579,524000,1579,565000,1053,127010,1053,452000,526,0,0,0,0,0,0
362069,632000,2353,614000,2353,152000,1765,413000,1765,306000,1176,452000,588,0,0,0,0,0,0,0,0
362077,277000,2105,169000,2105,235000,1579,304000,1579,638000,1053,306000,1053,452000,526,0,0,0,0,0,0
362085,137000,2105,573000,2105,159000,1579,413000,1579,735000,1053,151010,1053,452000,526,0,0,0,0,0,0
363014,182000,2105,162000,2105,172000,1579,562000,1579,306000,1053,546000,1053,452000,526,0,0,0,0,0,0
363022,167000,2222,557000,2222,199020,1667,730000,1111,525000,1111,175000,1111,452000,556,0,0,0,0,0,0
363219,167000,2667,232000,2667,152000,2000,526000,1333,377020,667,377040,667,0,0,0,0,0,0,0,0
363413,632000,2105,120000,2105,159000,1579,127000,1579,638000,1053,546000,1053,452000,526,0,0,0,0,0,0
363421,167000,2500,162000,2500,159000,1875,730000,1250,563000,1250,529000,625,0,0,0,0,0,0,0,0
363685,182000,2105,120000,2105,152000,1579,127000,1579,151010,1053,546000,1053,452000,526,0,0,0,0,0,0
363839,174010,2353,162000,2353,172000,1765,171000,1765,481000,1176,263000,588,0,0,0,0,0,0,0,0
363871,174000,2105,232000,2105,159000,1579,304000,1579,142010,1053,151010,1053,452000,526,0,0,0,0,0,0
363880,174010,2222,120000,2222,127000,1667,526000,1111,151010,1111,175000,1111,452000,556,0,0,0,0,0,0
364011,174000,2222,519000,2222,199020,1667,565000,1111,218000,1111,104010,1111,452000,556,0,0,0,0,0,0
364029,167000,2105,120000,2105,127000,1579,506000,1579,581000,1053,509000,1053,452000,526,0,0,0,0,0,0
364037,632000,2222,614000,2222,152000,1667,306000,1111,563000,1111,175000,1111,452000,556,0,0,0,0,0,0
364045,167000,2105,162000,2105,159000,1579,413000,1579,306000,1053,509000,1053,452000,526,0,0,0,0,0,0
364053,167000,2105,232000,2105,199020,1579,417000,1579,526000,1053,205010,1053,452000,526,0,0,0,0,0,0
364681,137000,2222,120000,2222,159000,1667,526000,1111,581000,1111,546000,1111,452000,556,0,0,0,0,0,0
364894,137000,2105,120000,2105,159000,1579,562000,1579,565000,1053,546000,1053,452000,526,0,0,0,0,0,0
372013,557000,2353,187000,2353,152000,1765,505000,1765,147010,1176,377020,588,0,0,0,0,0,0,0,0
372021,174000,2105,629000,2105,524000,1579,644000,1579,147010,1053,144000,1053,453000,526,0,0,0,0,0,0
372030,174010,2105,232000,2105,111000,1579,540000,1579,175000,1053,194000,1053,453000,526,0,0,0,0,0,0
372048,632000,2500,120000,2500,152000,1875,730000,1250,546000,1250,377020,625,0,0,0,0,0,0,0,0
372056,174000,2105,120000,2105,199020,1579,524000,1579,306000,1053,175000,1053,453000,526,0,0,0,0,0,0
372064,174010,2105,120000,2105,152000,1579,413000,1579,322000,1053,642000,1053,453000,526,0,0,0,0,0,0
372072,174000,2105,629000,2105,159000,1579,417000,1579,581000,1053,104010,1053,453000,526,0,0,0,0,0,0
372081,174010,2353,629000,2353,152000,1765,562000,1765,546000,1176,377020,588,0,0,0,0,0,0,0,0
373222,182000,2500,232000,2500,152000,1875,217000,1250,546000,1250,453000,625,0,0,0,0,0,0,0,0
373249,174010,2105,202000,2105,152000,1579,413000,1579,481000,1053,766000,1053,453000,526,0,0,0,0,0,0
373419,632000,2105,120000,2105,159000,1579,304000,1579,546000,1053,205010,1053,453000,526,0,0,0,0,0,0
373648,174010,2353,232000,2353,159000,1765,413000,1765,217000,1176,260000,588,0,0,0,0,0,0,0,0
373869,174000,2105,162000,2105,111000,1579,171000,1579,619000,1053,640000,1053,453000,526,0,0,0,0,0,0
373877,632000,2105,120000,2105,152000,1579,413000,1579,205010,1053,270000,1053,453000,526,0,0,0,0,0,0
374032,182000,2353,592000,2353,159000,1765,636000,1765,601000,1176,260000,588,0,0,0,0,0,0,0,0
374041,174010,2105,162000,2105,111000,1579,506000,1579,563000,1053,565000,1053,453000,526,0,0,0,0,0,0
374067,137000,2105,120000,2105,159000,1579,413000,1579,177000,1053,546000,1053,453000,526,0,0,0,0,0,0
382019,174000,2353,614000,2353,152000,1765,505000,1765,147010,1176,377010,588,0,0,0,0,0,0,0,0
382027,573000,2353,502000,2353,111000,1765,562000,1765,147010,1176,377010,588,0,0,0,0,0,0,0,0
382035,174010,2500,120000,2500,159000,1875,256000,1250,147010,1250,377010,625,0,0,0,0,0,0,0,0
382043,174000,2353,162000,2353,152000,1765,171000,1765,511000,1176,377010,588,0,0,0,0,0,0,0,0
382051,174000,2105,162000,2105,159000,1579,644000,1579,322000,1053,546000,1053,377010,526,0,0,0,0,0,0
382060,174010,2353,519000,2353,152000,1765,172000,1765,206000,1176,377020,588,0,0,0,0,0,0,0,0
382078,137000,2500,162000,2500,142000,1875,147010,1250,144000,1250,377020,625,0,0,0,0,0,0,0,0
382108,137000,2353,120000,2353,199020,1765,559000,1765,601000,1176,377020,588,0,0,0,0,0,0,0,0
382132,174000,2105,120000,2105,142000,1579,413000,1579,735000,1053,175000,1053,377010,526,0,0,0,0,0,0
382141,137000,2500,520000,2500,159000,1875,171010,1250,546000,1250,377010,625,0,0,0,0,0,0,0,0
382159,520000,2105,120000,2105,246000,1579,304000,1579,322000,1053,104010,1053,377010,526,0,0,0,0,0,0
383562,182000,2353,187000,2353,159000,1765,562000,1765,565000,1176,639000,588,0,0,0,0,0,0,0,0
383864,519000,2286,162000,2286,159000,1714,125000,1714,175000,1143,377010,571,156000,286,0,0,0,0,0,0
384011,174010,2105,629000,2105,111000,1579,506000,1579,546000,1053,177000,1053,377010,526,0,0,0,0,0,0
384020,520000,2353,187000,2353,152000,1765,501000,1765,322000,1176,377020,588,0,0,0,0,0,0,0,0
384224,137000,2105,519000,2105,199020,1579,304000,1579,638000,1053,171010,1053,377010,526,0,0,0,0,0,0
384429,174000,2353,120000,2353,159000,1765,172000,1765,546000,1176,377010,588,0,0,0,0,0,0,0,0
384844,520000,2105,232000,2105,159000,1579,636000,1579,177000,1053,151010,1053,377010,526,0,0,0,0,0,0
384887,137000,2353,595000,2353,159000,1765,186010,1765,546000,1176,454000,588,0,0,0,0,0,0,0,0
385069,174000,2500,187000,2500,159000,1875,121010,1250,509000,1250,377010,625,0,0,0,0,0,0,0,0
392014,593000,2105,557000,2105,152000,1579,505000,1579,147010,1053,568000,1053,527000,526,0,0,0,0,0,0
392022,197000,2105,593000,2105,142000,1579,561000,1579,638000,1053,108000,1053,527000,526,0,0,0,0,0,0
392031,593000,2353,120000,2353,159000,1765,505000,1765,481000,1176,527000,588,0,0,0,0,0,0,0,0
392049,174010,2105,162000,2105,159010,1579,304000,1579,217000,1053,510000,1053,527000,526,0,0,0,0,0,0
392057,174010,2105,502000,2105,152000,1579,562000,1579,581000,1053,526000,1053,527000,526,0,0,0,0,0,0
392065,174010,2105,120000,2105,152000,1579,506000,1579,217000,1053,510000,1053,527000,526,0,0,0,0,0,0
392081,182000,2105,502000,2105,159000,1579,125000,1579,581000,1053,177000,1053,527000,526,0,0,0,0,0,0
392090,174010,2105,120000,2105,152000,1579,561000,1579,142010,1053,127010,1053,527000,526,0,0,0,0,0,0
392103,557000,2353,137000,2353,159000,1765,507000,1765,256000,1176,774000,588,0,0,0,0,0,0,0,0
392111,174000,2105,593000,2105,159000,1579,562000,1579,563000,1053,108000,1053,527000,526,0,0,0,0,0,0
392120,106000,2353,595000,2353,152000,1765,186010,1765,581000,1176,527000,588,0,0,0,0,0,0,0,0
393011,182000,2353,120000,2353,159000,1765,207010,1765,481000,1176,527000,588,0,0,0,0,0,0,0,0
393029,174010,2105,277000,2105,159010,1579,111000,1579,217000,1053,175000,1053,527000,526,0,0,0,0,0,0
393037,174010,2105,629000,2105,561000,1579,171000,1579,565000,1053,546000,1053,527000,526,0,0,0,0,0,0
393045,593000,2105,120000,2105,152000,1579,111000,1579,142010,1053,175000,1053,527000,526,0,0,0,0,0,0
393053,291000,2353,120000,2353,159000,1765,207010,1765,151010,1176,527000,588,0,0,0,0,0,0,0,0
393061,291000,2105,502000,2105,152000,1579,506000,1579,108000,1053,151010,1053,527000,526,0,0,0,0,0,0
393070,593000,2105,232000,2105,142000,1579,417000,1579,640000,1053,175000,1053,527000,526,0,0,0,0,0,0
393410,291000,2105,162000,2105,159000,1579,506000,1579,151010,1053,509000,1053,527000,526,0,0,0,0,0,0
393444,632000,2105,629000,2105,159010,1579,636000,1579,108000,1053,104010,1053,527000,526,0,0,0,0,0,0
393631,182000,2105,162000,2105,111000,1579,207010,1579,581000,1053,307000,1053,527000,526,0,0,0,0,0,0
393649,197000,2353,520000,2353,152000,1765,121000,1765,151010,1176,527000,588,0,0,0,0,0,0,0,0
393860,632000,2353,120000,2353,159000,1765,506000,1765,151010,1176,527000,588,0,0,0,0,0,0,0,0
393878,291000,2353,120000,2353,142000,1765,304000,1765,177000,1176,527000,588,0,0,0,0,0,0,0,0
394017,174000,2105,629000,2105,561000,1579,215000,1579,108000,1053,175000,1053,527000,526,0,0,0,0,0,0
394025,291000,2105,162000,2105,159000,1579,199020,1579,638000,1053,108000,1053,527000,526,0,0,0,0,0,0
394033,291000,2500,277000,2500,152000,1875,108000,1250,563000,1250,527000,625,0,0,0,0,0,0,0,0
394050,632000,2500,120000,2500,159000,1875,177000,1250,151010,1250,454000,625,0,0,0,0,0,0,0,0
394106,182000,2500,519000,2500,152000,1875,565000,1250,546000,1250,527000,625,0,0,0,0,0,0,0,0
394114,291000,2105,162000,2105,159000,1579,618000,1579,546000,1053,108000,1053,527000,526,0,0,0,0,0,0
394122,174010,2105,137000,2105,111000,1579,215000,1579,546000,1053,127010,1053,527000,526,0,0,0,0,0,0
394246,593000,2353,120000,2353,142000,1765,353000,1765,546000,1176,597020,588,0,0,0,0,0,0,0,0
394271,291000,2500,120000,2500,159000,1875,177000,1250,546000,1250,527000,625,0,0,0,0,0,0,0,0
394289,174010,2353,277000,2353,561000,1765,417000,1765,142010,1176,527000,588,0,0,0,0,0,0,0,0
401013,174000,2105,120000,2105,159000,1579,272000,1579,217000,1053,127010,1053,529000,526,0,0,0,0,0,0
401030,174000,2353,519000,2353,202010,1765,506000,1765,194000,1176,527000,588,0,0,0,0,0,0,0,0
401056,174000,2105,202000,2105,152000,1579,142000,1579,543000,1053,194000,1053,529000,526,0,0,0,0,0,0
401064,614000,2353,595000,2353,202010,1765,505000,1765,735000,1176,527000,588,0,0,0,0,0,0,0,0
401072,174000,2500,277000,2500,152000,1875,217000,1250,563000,1250,529000,625,0,0,0,0,0,0,0,0
401081,614000,2500,629000,2500,152000,1875,177000,1250,601000,1250,529000,625,0,0,0,0,0,0,0,0
401099,103000,2353,539000,2353,159000,1765,304000,1765,219000,1176,527000,588,0,0,0,0,0,0,0,0
401315,174000,2353,629000,2353,159000,1765,559000,1765,121010,1176,585000,588,0,0,0,0,0,0,0,0
401323,103000,2105,277000,2105,152000,1579,616000,1579,568000,1053,341000,1053,529000,526,0,0,0,0,0,0
401331,174000,2353,557000,2353,501000,1765,505000,1765,147010,1176,639000,588,0,0,0,0,0,0,0,0
401340,182000,2105,614000,2105,152000,1579,272000,1579,306000,1053,607000,1053,529000,526,0,0,0,0,0,0
401358,174000,2105,629000,2105,202010,1579,559000,1579,175000,1053,580000,1053,529000,526,0,0,0,0,0,0
401366,614000,2105,612000,2105,616000,1579,559000,1579,543000,1053,607000,1053,529000,526,0,0,0,0,0,0
401374,174000,2353,574000,2353,152000,1765,559000,1765,307000,1176,377040,588,0,0,0,0,0,0,0,0
402028,103000,2353,502000,2353,152000,1765,501000,1765,219000,1176,527000,588,0,0,0,0,0,0,0,0
402036,277000,2353,103000,2353,152000,1765,577000,1765,581000,1176,377030,588,0,0,0,0,0,0,0,0
402044,151000,2105,595000,2105,159000,1579,644000,1579,270000,1053,127010,1053,529000,526,0,0,0,0,0,0
402052,151000,2353,539000,2353,202010,1765,506000,1765,175000,1176,527000,588,0,0,0,0,0,0,0,0
402061,151000,2105,519000,2105,159000,1579,172000,1579,306000,1053,205010,1053,529000,526,0,0,0,0,0,0
402079,593000,2105,539000,2105,142000,1579,501000,1579,638000,1053,217000,1053,529000,526,0,0,0,0,0,0
402109,151000,2667,612000,2667,159000,2000,121010,1333,377040,667,781000,667,0,0,0,0,0,0,0,0
402117,103000,2353,120010,2353,505000,1765,616000,1765,307000,1176,377040,588,0,0,0,0,0,0,0,0
402125,182000,2500,612000,2500,152000,1875,177000,1250,104010,1250,377040,625,0,0,0,0,0,0,0,0
402133,174000,2105,629000,2105,142000,1579,618000,1579,341000,1053,217000,1053,529000,526,0,0,0,0,0,0
402141,174000,2353,202000,2353,159000,1765,636000,1765,270000,1176,527000,588,0,0,0,0,0,0,0,0
402150,151000,2222,539000,2222,159000,1667,730000,1111,270000,1111,127010,1111,529000,556,0,0,0,0,0,0
402168,103000,2105,502000,2105,202010,1579,501000,1579,543000,1053,735000,1053,529000,526,0,0,0,0,0,0
402176,103000,2105,595000,2105,152000,1579,616000,1579,219000,1053,580000,1053,529000,526,0,0,0,0,0,0
402184,151000,2105,502000,2105,159000,1579,616000,1579,341000,1053,607000,1053,529000,526,0,0,0,0,0,0
402192,151000,2105,612000,2105,152000,1579,616000,1579,147010,1053,638000,1053,529000,526,0,0,0,0,0,0
402206,174010,2500,539000,2500,159000,1875,640000,1250,217000,1250,529000,625,0,0,0,0,0,0,0,0
402214,103000,2105,592000,2105,202010,1579,501000,1579,620000,1053,127010,1053,529000,526,0,0,0,0,0,0
402231,174000,2500,539000,2500,152000,1875,217000,1250,104010,1250,529000,625,0,0,0,0,0,0,0,0
402249,197000,2105,103000,2105,202010,1579,616000,1579,175000,1053,510000,1053,529000,526,0,0,0,0,0,0
402257,151000,2500,519000,2500,159000,1875,565000,1250,205010,1250,377030,625,0,0,0,0,0,0,0,0
402265,151000,2105,614000,2105,159000,1579,125000,1579,270000,1053,730000,1053,529000,526,0,0,0,0,0,0
402273,182000,2105,595000,2105,152000,1579,121000,1579,581000,1053,219000,1053,529000,526,0,0,0,0,0,0
402281,593000,2105,151000,2105,202010,1579,417000,1579,175000,1053,509000,1053,529000,526,0,0,0,0,0,0
402290,593000,2105,103000,2105,142000,1579,501000,1579,638000,1053,640000,1053,529000,526,0,0,0,0,0,0
402303,103000,2353,120010,2353,159000,1765,616000,1765,564000,1176,377040,588,0,0,0,0,0,0,0,0
403059,151000,2105,629000,2105,152000,1579,616000,1579,565000,1053,620000,1053,529000,526,0,0,0,0,0,0
403415,151000,2105,103000,2105,152000,1579,506000,1579,581000,1053,510000,1053,529000,526,0,0,0,0,0,0
403423,103000,2105,595000,2105,159000,1579,644000,1579,565000,1053,205010,1053,529000,526,0,0,0,0,0,0
403431,151000,2105,120010,2105,152000,1579,125000,1579,565000,1053,219000,1053,529000,526,0,0,0,0,0,0
403440,151000,2105,502000,2105,152000,1579,121000,1579,620000,1053,546000,1053,529000,526,0,0,0,0,0,0
403458,197000,2105,292000,2105,159000,1579,562000,1579,640000,1053,217000,1053,529000,526,0,0,0,0,0,0
403482,151000,2105,539000,2105,159000,1579,186010,1579,306000,1053,177000,1053,529000,526,0,0,0,0,0,0
403491,151000,2105,612000,2105,152000,1579,616000,1579,565000,1053,638000,1053,529000,526,0,0,0,0,0,0
403814,174000,2105,519000,2105,159000,1579,507000,1579,121010,1053,510000,1053,529000,526,0,0,0,0,0,0
403822,151000,2105,292000,2105,152000,1579,121000,1579,620000,1053,306000,1053,529000,526,0,0,0,0,0,0
403831,174000,2667,519000,2667,152000,2000,217000,1333,260000,667,529000,667,0,0,0,0,0,0,0,0
403849,151000,2105,539000,2105,202010,1579,304000,1579,175000,1053,601000,1053,529000,526,0,0,0,0,0,0
404012,151000,2353,539000,2353,152000,1765,186010,1765,219000,1176,529000,588,0,0,0,0,0,0,0,0
404021,182000,2105,614000,2105,159000,1579,172000,1579,306000,1053,509000,1053,529000,526,0,0,0,0,0,0
404217,197000,2105,629000,2105,202010,1579,644000,1579,306000,1053,127010,1053,529000,526,0,0,0,0,0,0
404471,182000,2105,612000,2105,159000,1579,618000,1579,638000,1053,565000,1053,529000,526,0,0,0,0,0,0
404489,182000,2105,595000,2105,152000,1579,616000,1579,525000,1053,151010,1053,529000,526,0,0,0,0,0,0
405035,182000,2105,539000,2105,152000,1579,636000,1579,563000,1053,219000,1053,529000,526,0,0,0,0,0,0
405221,182000,2222,612000,2222,159000,1667,307000,1111,638000,1111,205010,1111,529000,556,0,0,0,0,0,0
405442,151000,2500,292000,2500,152000,1875,306000,1250,377040,625,509000,1250,0,0,0,0,0,0,0,0
406015,151000,2857,539000,2857,159000,2143,219000,1429,527000,714,0,0,0,0,0,0,0,0,0,0
406023,182000,2105,595000,2105,159000,1579,644000,1579,306000,1053,151010,1053,529000,526,0,0,0,0,0,0
406040,151000,2353,277000,2353,152000,1765,202010,1765,525000,1176,529000,588,0,0,0,0,0,0,0,0
406058,151000,2857,539000,2857,159000,2143,219000,1429,527000,714,0,0,0,0,0,0,0,0,0,0
406082,182000,2500,614000,2500,202010,1875,306000,1250,601000,1250,529000,625,0,0,0,0,0,0,0,0
406091,151000,2500,539000,2500,152000,1875,546000,1250,525000,1250,529000,625,0,0,0,0,0,0,0,0
406104,151000,2500,612000,2500,152000,1875,306000,1250,563000,1250,529000,625,0,0,0,0,0,0,0,0
406210,174000,2353,519000,2353,142000,1765,171000,1765,219000,1176,527000,588,0,0,0,0,0,0,0,0
406252,151000,2105,292000,2105,152000,1579,304000,1579,563000,1053,104010,1053,529000,526,0,0,0,0,0,0
406422,174000,2353,277000,2353,142000,1765,186010,1765,481000,1176,641000,588,0,0,0,0,0,0,0,0
406465,151000,2105,120000,2105,159000,1579,164000,1579,306000,1053,127010,1053,529000,526,0,0,0,0,0,0
